course_id,course_name,resource_type
610055,MANG LUOI CAP NUOC,GENERAL
610056,SINH THAI HOC,GENERAL
610057,HOA KY THUAT MOI TRUONG,GENERAL
610058,MOI TRUONG DAI CUONG,GENERAL
610059,VI SINH VAT KT MOITRUONG,GENERAL
610060,TN HOA KT MOI TRUONG 1,CHEMISTRY_LAB
610061,THUY VAN MOI TRUONG,GENERAL
610062,TN VI SINHVAT KTHUAT MTR,CHEMISTRY_LAB
610063,QUA TRINH CN MOI TRUONG1,GENERAL
610064,KT XU LY O NHIEM KH/KHI,GENERAL
610065,LUAT & CH/SACH MOITRUONG,GENERAL
610066,DOC HOC MOI TRUONG,GENERAL
610067,QTRINH CNGHE M/TRUONG 2,GENERAL
610068,O NHIEM KHONG KHI,GENERAL
610069,TN O NHIEM KHONG KHI,CHEMISTRY_LAB
610070,KT XU LY O NHIEM KH/KHI,GENERAL
610071,KY THUAT XU LY CHAT THAI,GENERAL
610072,TK CHE TAO TH/BI MTRUONG,GENERAL
610073,UD GIS TRONG QLY MTRUONG,COMPUTER_LAB
610074,THUC HANH GIS,COMPUTER_LAB
610075,QL CHAT LUONG MOI TRUONG,GENERAL
610076,O NHIEM ON & KTHUAT XULY,GENERAL
610078,QL & XLY CHAT THAI RAN,GENERAL
610079,KY THUAT XU LY NUOC CAP,GENERAL
610081,TN XU LY CHAT THAI,CHEMISTRY_LAB
610082,KINH TE MOI TRUONG,GENERAL
610083,SAN XUAT SACH HON,GENERAL
610084,MO HINH HOA MOI TRUONG,GENERAL
610087,D/CU DO & DKHIEN TU DONG,GENERAL
610088,PHAN TICH HE THONG MTR,GENERAL
610089,KIEM TOAN MOI TRUONG,GENERAL
610090,TAN DUNG CH/THAI CNGHIEP,GENERAL
610091,O NHIEM K/KHI & TIENG ON,GENERAL
610092,TOI UU HOA &QHTN MTRUONG,GENERAL
610093,QL&KIEM SOAT O NHIEM DAT,GENERAL
610094,QUAN LY MOI TRUONG BIEN,GENERAL
610095,QL TN RUNG& DA DANG SHOC,GENERAL
610096,QLY CHTHAI RAN& CT D/HAI,GENERAL
610097,QLY TAINGUYEN NUOC&NNGAM,GENERAL
610098,QUAN LY MTR DO THI & KCN,GENERAL
6100B1,MOI TRUONG VA CON NGUOI,GENERAL
6100B4,HOA KY THUAT MOITRUONG 2,GENERAL
610100,D/GIA TACDONG&RUI RO MTR,GENERAL
610101,VIEN THAM & THUC HANH,GENERAL
610102,BAO VE & AN MON KIM LOAI,GENERAL
610103,PT GIS TRONG QL MTRUONG,GENERAL
610104,THUC HANH PHAN TICH GIS,COMPUTER_LAB
610105,KT XU LY NUOC THAI,GENERAL
610106,AN TOAN M/TRUONG DAU KHI,GENERAL
610107,KT MOI TRUONG (CN VLIEU),GENERAL
610108,ISO 14000& KIEM TOAN MTR,GENERAL
610109,THUY LUC MOI TRUONG,GENERAL
610110,MOI TRUONG & CON NGUOI,GENERAL
610111,AN TOAN LD &VSINH MTR CN,GENERAL
610112,TN HOA KTHUAT MOITRUONG2,CHEMISTRY_LAB
610151,XU LY MOI TRUONG,GENERAL
610300,KY NANG GTIEP-NGANH NGHE,GENERAL
610701,MOI TRUONG & CON NGUOI,GENERAL
610702,SINH THAI CONG NGHIEP,GENERAL
610801,MOI TRUONG VA CON NGUOI,GENERAL
611001,CN XU LY NUOC CAP& NTHAI,GENERAL
611002,K/SOAT O NHIEM KHONG KHI,GENERAL
611003,KT XU LY O NHIEM DAT,GENERAL
611004,KT LO DOT CHAT THAI,GENERAL
611005,CAC QT HH &HL TRONG KTMT,GENERAL
611006,CAC QT SINH HOC TRG KTMT,GENERAL
611007,KT T/GIO&K/SOAT TIENG ON,GENERAL
611008,KT XU LY NUOC THAI DOTHI,GENERAL
611009,KTXU LY C/THAI RAN DOTHI,GENERAL
611011,KT XU LY CTR CN&NGUY HAI,GENERAL
611012,KT XU LY NUOC THAI CN,GENERAL
611014,MANG LUOI CAP&THOAT NCDT,GENERAL
700001,PROJET,OTHER_SPECIAL
700002,KY NANG MEM,GENERAL
700200,LAP &P/TICH DU AN CHO KS,GENERAL
700211,QUAN LY DU AN CHO KY SU,COMPUTER_LAB
700212,QUAN LY SAN XUAT CHO KSU,GENERAL
700213,QUAN TRI K/DOANH CHO KS,GENERAL
700300,GIOI THIEU NGANH,GENERAL
700401,ECONOMICS,GENERAL
700402,ACCOUNTING,GENERAL
700403,MARKETING,GENERAL
700404,BUSINESS,GENERAL
700405,OPERATION MANAGEMENT,GENERAL
700406,QUAN LY CHAT LUONG CN,GENERAL
700407,QL TO CHUC & HIEU QUA CV,GENERAL
700409,MARKETING (BT),GENERAL
700410,QUAN LY CHAT LUONG CN(BT,GENERAL
701001,KINH TE HOC DAI CUONG,GENERAL
701002,KINH TE KY THUAT,GENERAL
701003,PHUONG PHAP DINH LUONG,COMPUTER_LAB
701004,KY NANG LANH DAO,GENERAL
701005,ERP,COMPUTER_LAB
701006,XA HOI HOC,GENERAL
701007,QUAN LY BAO TRI CNGHIEP,GENERAL
701008,DAO DUC KINH DOANH,GENERAL
701009,GIAO TIEP TRONG K/DOANH,GENERAL
701010,KINH DOANH QUOC TE,GENERAL
701011,P/TRIEN KY NANG QUAN TRI,GENERAL
701013,PP N/CUU TRONG K/DOANH,GENERAL
701014,QUAN LY CHUOI CUNG UNG,GENERAL
701015,QUAN TRI DAI CUONG,GENERAL
701016,HANH VI TO CHUC,GENERAL
701018,TAI CHINH QUOC TE,GENERAL
701019,NGOAI NGU 5 (QL),GENERAL
701020,KINH TE HOC KINH DOANH,GENERAL
701021,KINH TE HOC DAI CUONG,GENERAL
701022,QUAN LY DAI CUONG,GENERAL
701023,THONG KE TRONG K/DOANH,GENERAL
701024,GIAO TIEP TRONG K/DOANH,GENERAL
701025,KE TOAN 1,GENERAL
701026,KE TOAN 2,GENERAL
701027,MAY TINH TRONG K/DOANH 1,COMPUTER_LAB
701028,MAY TINH TRONG K/DOANH 2,COMPUTER_LAB
701029,KY THUAT 1,GENERAL
701030,KY THUAT 2,GENERAL
701031,KY THUAT 3,GENERAL
701032,KY THUAT 4,GENERAL
701033,KY THUAT 5,GENERAL
701034,KINH TE HOC KINH DOANH,GENERAL
701035,CAC PH/PHAP DINH LUONG,GENERAL
701036,MOI TRUONG KINH DOANH,GENERAL
701037,TIEP THI,GENERAL
701038,HE THONG SAN XUAT,GENERAL
701039,CAC NGUYEN LY TAI CHINH,GENERAL
701040,PHAN TICH DU AN,GENERAL
701041,TAI CHINH DOANH NGHIEP,GENERAL
701042,H/THONG THONGTIN QUAN LY,COMPUTER_LAB
701043,QUAN LY DU AN,GENERAL
701044,QUAN LY NHAN SU,GENERAL
701045,THUE VA LUAT KINH DOANH,GENERAL
701046,QUAN LY S/XUAT VA TAC VU,GENERAL
701047,NGAN HANG - TIEN TE,GENERAL
701048,QUAN LY CONG NGHIEP,GENERAL
701049,QUAN LY CHAT LUONG,GENERAL
701052,QUAN LY CHO KY SU,GENERAL
701055,KINH TE KY THUAT,GENERAL
701056,KY THUAT 2,GENERAL
701057,HE THONG SAN XUAT,GENERAL
701059,KE TOAN 1,GENERAL
701060,KY THUAT 3,GENERAL
701061,QUAN LY NHAN SU,GENERAL
701063,QUAN LY DOANH NGHIEP,GENERAL
701064,MAY TINH TRG KINH DOANH,GENERAL
701065,KINH TE NGANH CO KHI,GENERAL
701066,QUAN LY CHO KY SU,GENERAL
701067,KINH TE KY THUAT,GENERAL
701068,KINH TE KY THUAT,GENERAL
701069,TIEP THI,GENERAL
701070,QUAN LY SAN XUAT,GENERAL
701071,NGOAI NGU 6 (QL),GENERAL
701072,KE TOAN 2,GENERAL
701073,KY THUAT 5,GENERAL
701074,QUAN LY CHAT LUONG,GENERAL
701075,MOI TRUONG KINH DOANH,GENERAL
701076,HE THONG THONG TIN Q.LY,GENERAL
701077,QUAN LY CONG NGHE,GENERAL
701078,NGOAI NGU 7 (QL),GENERAL
701079,QUAN LY DU AN,GENERAL
701080,NGHIEN CUU TIEP THI,GENERAL
701081,MO PHONG TRG KINH DOANH,COMPUTER_LAB
701082,QUAN LY CHIEN LUOC,GENERAL
701083,CHUYEN DE 1,GENERAL
701084,KINH TE KY THUAT,GENERAL
701085,QUAN LY CHO KY SU,GENERAL
701086,ANH VAN (41QL),GENERAL
701087,ANH VAN (42QL),GENERAL
701088,ANH VAN (51QL),GENERAL
701089,THONG KE TRONG K/DOANH,GENERAL
701090,MAY TINH TRONG K/DOANH 2,COMPUTER_LAB
701091,KINH TE HOC KINH DOANH,GENERAL
701092,THIET LAP & PT DU AN,GENERAL
701093,THUE,GENERAL
701094,QUAN LY CONG NGHE,GENERAL
701095,LUAT KINH DOANH,GENERAL
701096,VAT LIEU HOC,GENERAL
701097,KY THUAT XAY DUNG A,GENERAL
701098,KY THUAT DIEN A,GENERAL
701101,KY THUAT CO KHI A,GENERAL
701102,KY THUAT HOA HOC DAICG A,GENERAL
701103,QUAN LY NHAN SU,GENERAL
701104,L/SU CAC HOC THUYET KTE,GENERAL
701105,Q/LY SO HUU CONG NGHIEP,GENERAL
701106,HE THONG THONG TIN Q/LY,COMPUTER_LAB
701107,VON LUU DONG,GENERAL
701108,NGHIEP VU NGOAI THUONG,GENERAL
701109,PHAT TRIEN SAN PHAM MOI,GENERAL
701110,TIEP THI QUOC TE,GENERAL
701111,KIEM TOAN,GENERAL
701112,THI TRUONG CHUNG KHOAN,GENERAL
701114,CHUYEN GIAO CONG NGHE,GENERAL
701115,ANH VAN THUONG MAI 1,GENERAL
701116,ANH VAN THUONG MAI 2,GENERAL
701117,TIEP THI GIUA CAC TOCHUC,GENERAL
701118,KE HOACH KINH DOANH,GENERAL
701119,ISO 9000,GENERAL
701120,QUAN LY SX THEO LEAN&JIT,GENERAL
701123,DIEU DO SAN XUAT,GENERAL
701124,QUAN LY CHIEN LUOC,GENERAL
701125,QUAN LY SAN XUAT 1,GENERAL
701126,KINH TE HOC KINH DOANH,GENERAL
701127,NGHIEN CUU TIEP THI,GENERAL
701128,QUAN LY DU AN,GENERAL
701129,KY THUAT CO KHI A,GENERAL
701130,KE TOAN 2,GENERAL
701131,PHUONG PHAP DINH LUONG,GENERAL
701132,NGUYEN LY TAI CHINH,GENERAL
701133,QUAN LY SAN XUAT 2,GENERAL
701134,HE THONG TAI CHINH,GENERAL
701135,THONG KE TRG KINH DOANH,GENERAL
701136,LAP VA PHAN TICH DU AN,GENERAL
701137,QL CH/LUONG TRONG DETMAY,GENERAL
701138,QL SX TRONG DET MAY,GENERAL
701139,QUAN TRI DOANH NGHIEP,GENERAL
701140,KINH TE HOC DAI CUONG,GENERAL
701141,NHAP MON QUAN TRI HOC,GENERAL
701142,KINH TE HOC DAI CUONG,GENERAL
701143,MAY TINH KINH DOANH 2,COMPUTER_LAB
701144,QL CH/LUONG TRONG DETMAY,GENERAL
701145,QUAN LY DOANH NGHIEP (DL,GENERAL
701146,KIEN THUC XI NGHIEP,GENERAL
701150,THUONG MAI DIEN TU,COMPUTER_LAB
701151,QUAN TRI DOANH NGHIEP,GENERAL
701152,PHUONG PHAP DINH LUONG,GENERAL
701153,QUAN LY CN HOA CHAT,GENERAL
701154,QUAN LY DOANH NGHIEP,GENERAL
701155,KINH TE KT -QLY CHO KS,GENERAL
701156,QUAN LY DU AN,GENERAL
701157,HE HO TRO QUYET DINH,COMPUTER_LAB
701201,KINH TE HOC VI MO,GENERAL
701202,KE TOAN TAI CHINH,GENERAL
701203,MAY TINH KINH DOANH 1,COMPUTER_LAB
701204,QUAN LY DAI CUONG,GENERAL
701205,TIEP THI CAN BAN,GENERAL
701206,THONG KE TRG KINH DOANH,COMPUTER_LAB
701207,KINH TE HOC VI MO,GENERAL
701209,PP DINH LUONG TRG QUANLY,GENERAL
701210,KE TOAN QUAN LY,GENERAL
701211,QUAN LY NHAN SU,GENERAL
701212,HE THONG SAN XUAT,GENERAL
701213,KINH TE HOC KINH DOANH,GENERAL
701214,THUE & LUAT KINH DOANH,GENERAL
701215,QUAN LY CONG NGHE,GENERAL
701216,QUAN LY SAN XUAT,GENERAL
701217,NGHIEN CUU TIEP THI,GENERAL
701218,LAP VA PHAN TICH DU AN,GENERAL
701219,MAY TINH TRG KINH DOANH2,COMPUTER_LAB
701220,TAI CHINH DOANH NGHIEP,GENERAL
701221,QUAN LY CHAT LUONG,GENERAL
701222,QUAN LY CHIEN LUOC,GENERAL
701223,TIEP THI CONG NGHIEP,GENERAL
701224,QUAN LY DU AN,GENERAL
701225,HE THONG TH/TIN QUAN LY,COMPUTER_LAB
701229,THI TRUONG TAI CHINH,GENERAL
701230,MO PHONG TRG KINH DOANH,COMPUTER_LAB
701237,ANH VAN THUONG MAI 1,GENERAL
701238,ANH VAN THUONG MAI 2,GENERAL
701239,TU TUONG HO CHI MINH,GENERAL
701701,BT KINH TE KY THUAT,GENERAL
701702,QUAN TRI HOC,GENERAL
701703,KINH TE DAI CUONG 1,GENERAL
701704,KINH TE VI MO-QL KE TOAN,GENERAL
701705,KT VI MO-CH/LUOC & TCXN,GENERAL
701706,QUAN LY SAN XUAT,GENERAL
701707,KINH TE DAI CUONG 2,GENERAL
701708,PP THONG KE &PTICH DLIEU,GENERAL
701709,"HOPDONG,THTRUONG &TCHUAN",GENERAL
701710,BAO HO SANG CHE,GENERAL
701711,KINH TE VI MO-QL KE TOAN,GENERAL
7X0613,Q.TRI KINH DOANH CHO KS,GENERAL
7X0642,KINH TE HOC DAI CUONG,GENERAL
800003,THONG GIO,GENERAL
800007,KHAI NIEM NGANH,GENERAL
800300,KY NANG GTIEP-NGANH NGHE,GENERAL
800702,PHAN TICH DU LIEU,GENERAL
800703,GIUP RA QUYET DINH 1,GENERAL
800704,KT DIEN NUOC TRG TOA NHA,GENERAL
800706,CHUYEN DE,GENERAL
800708,GIUP RA QUYET DINH 2,GENERAL
800709,LUAT XAY DUNG,GENERAL
800710,PHAN TICH DU LIEU (BT),COMPUTER_LAB
800711,GIUP RA QUYET DINH 1 (BT,COMPUTER_LAB
801001,MQH & QL GIAO THONG,GENERAL
801002,MO TRU CAU&LAP PH/AN CAU,GENERAL
801003,T/HOC UNG DUNG CAU DUONG,GENERAL
801004,MO TRU CAU,GENERAL
801005,VAT LIEU NHUA,GENERAL
801006,THI CONG DUONG,GENERAL
801007,THI CONG KHAI THAC CAU,GENERAL
801008,TUONG CHAN DAT,GENERAL
801009,THIET KE CAU THEP,GENERAL
801010,TKE DUONG TREN DAT YEU,GENERAL
801011,THIET KE DUONG O TO,GENERAL
801012,THIET KE DUONG O TO,GENERAL
801013,THIET KE CAU BE TONG,GENERAL
801019,CONG TRINH GIAO THONG,GENERAL
801020,THIET KE DUONG O TO,GENERAL
801021,THIET KE CAU BE TONG,GENERAL
801022,THI CONG CAU,GENERAL
801023,DUONG SAT & HAM,GENERAL
801024,THI CONG DUONG,GENERAL
801025,THIET KE CAU THEP & GO,GENERAL
801026,KHAI THAC DUONG & CAU,GENERAL
801027,TN & VLXD DUONG O TO,OTHER_SPECIAL
801028,DUONG DO THI,GENERAL
801029,THI NGHIEM VAT LIEU NHUA,OTHER_SPECIAL
801035,MO TRU CAU,GENERAL
801036,T/KE DUONG BANG SAN BAY,GENERAL
801037,THIET KE DUONG O TO,GENERAL
801038,THI CONG & K/THAC DUONG,GENERAL
801039,THIET KE CAU BE TONG,GENERAL
801040,THIET KE CAU THEP,GENERAL
801041,THI CONG & KHAI THAC CAU,GENERAL
801042,DUONG HAM,GENERAL
801051,CONG TRINH GIAO THONG,GENERAL
801052,PA TOI UU HOA TRONG QHGT,GENERAL
802001,CO LCHAT & TB LUU CHAT 1,OTHER_SPECIAL
802002,CO LCHAT & TB LUU CHAT 2,OTHER_SPECIAL
802003,CO LUU CHAT B,GENERAL
802004,CO LUU CHAT A,OTHER_SPECIAL
802005,THUY LUC 2,OTHER_SPECIAL
802006,CO LUU CHAT 1A,GENERAL
802007,CO LUU CHAT 2A,GENERAL
802008,CO LUU CHAT 3,GENERAL
802009,THUY LUC,GENERAL
802010,MAY THUY LUC & NEN KHI,GENERAL
802011,CO LUU CHAT 1A,GENERAL
802012,THI NGHIEM CO LUU CHAT,OTHER_SPECIAL
802013,CO LUU CHAT & TBI L.CHAT,OTHER_SPECIAL
802014,MAY THUYLUC & MAY NENKHI,GENERAL
802015,CO LUU CHAT,GENERAL
802016,CONG NGHE THUY LUC 1,OTHER_SPECIAL
802017,THUY LUC CONG TRINH,GENERAL
802018,CO LUU CHAT (CD),GENERAL
802019,CONG NGHE THUY LUC 2,MECHANICAL_WORKSHOP
802020,THI NGHIEM CO LUU CHAT,PHYSICS_LAB
802051,CO LUU CHAT,GENERAL
802052,THUY LUC,GENERAL
802053,CO LUU CHAT,GENERAL
802054,THUY LUC,GENERAL
802055,THI NGHIEM CO LUU CHAT,PHYSICS_LAB
802056,THI NGHIEM THUY LUC,MECHANICAL_WORKSHOP
802057,BT THUY VAN CONG TRINH,COMPUTER_LAB
802058,THI NGHIEM CO LUU CHAT,PHYSICS_LAB
802059,CO LUU CHAT,GENERAL
8020B5,CO LUU CHAT,GENERAL
802701,THUC HANH CO LUU CHAT 1,PHYSICS_LAB
802702,TH CO LUU CHAT 1A - 1B,PHYSICS_LAB
802703,TRUYEN NHIET (XD),GENERAL
802704,CO LUU CHAT (VP),GENERAL
802705,THI NGHIEM CO LUU CHAT,PHYSICS_LAB
802706,NHIET CONG TRINH,GENERAL
802708,THUY LUC DAI CUONG,GENERAL
802709,DIEU HOA KHONG KHI,GENERAL
802710,TN VAT LY CONG TRINH,PHYSICS_LAB
802711,TOA NHA & NANG LUONG,GENERAL
802801,CO LUU CHAT,GENERAL
802809,THUY LUC,GENERAL
803002,CONG TRINH NANG HA TAU,GENERAL
803003,THI CONG CONG TRINH CANG,GENERAL
803004,CONG TRINH BIEN,GENERAL
803005,XUONG DONG TAU,GENERAL
803006,CHINH TRI SONG - CTDT,GENERAL
803007,CONG TRINH BEN,GENERAL
803008,CANG CHUYEN DUNG,GENERAL
803009,THI CONG CANG,GENERAL
803010,DAN KHOAN BIEN,GENERAL
803011,CONG TRINH BEN CANG,GENERAL
803012,CT D.THUY-XUONG DONG TAU,GENERAL
803017,CONG TRINH BEN,GENERAL
803018,CHINH TRI SONG,GENERAL
803019,DONG LUC HOC SONG BIEN,GENERAL
803020,CONG TRINH BIEN,GENERAL
803021,DAN KHOAN BIEN,GENERAL
803022,QUI HOACH CANG,GENERAL
803023,THI CONG CANG - CT BEN,GENERAL
803024,CONG TRINH CANG,GENERAL
803025,CONG TRINH VEN BIEN,GENERAL
803026,CONG TRINH DUONG THUY,GENERAL
803027,XUONG DONG TAU,GENERAL
803028,CONG TRINH NGOAI KHOI,GENERAL
803029,THI CONG CONG TRINH CANG,GENERAL
803031,CT D/THUY-XUONG DONG TAU,GENERAL
803038,CANG CHUYEN DUNG,GENERAL
804001,TK XD C/TRINH MOI TRUONG,GENERAL
804002,KET CAU CONG TRINH XDUNG,GENERAL
804003,KET CAU BE TONG 1,GENERAL
804004,KET CAU BE TONG,GENERAL
804005,KET CAU BE TONG 2,GENERAL
804006,KET CAU THEP GO,GENERAL
804007,KET CAU THEP 1,GENERAL
804008,KET CAU THEP 2,GENERAL
804009,KET CAU THEP 1,GENERAL
804010,KET CAU THEP & GO,GENERAL
804011,KIEN TRUC 1,GENERAL
804012,KIEN TRUC 2,GENERAL
804013,QUI HOACH G/THONG DO THI,GENERAL
804014,THI NGHIEM CONG TRINH,OTHER_SPECIAL
804019,KIEN TRUC CONG NGHIEP,GENERAL
804020,KET CAU GACH DA,GENERAL
804021,KIEN TRUC,GENERAL
804022,KET CAU BE TONG 1,GENERAL
804023,KET CAU BETONG2- GACH DA,GENERAL
804024,KET CAU BE TONG 3,GENERAL
804025,KET CAU THEP GO,GENERAL
804026,KET CAU THEP 2,GENERAL
804027,KIEN TRUC 1,GENERAL
804028,KIEN TRUC 2,GENERAL
804029,NHA NHIEU TANG,GENERAL
804030,SAN BAY,GENERAL
804031,QUI HOACH DO THI,GENERAL
804032,BE TONG CT UNG LUC TRUOC,GENERAL
804033,KET CAU THAP TRU,GENERAL
804034,HU HONG - SUA CHUA,GENERAL
804035,CAI TAO- NANG CAP CTRINH,GENERAL
804039,KIEN TRUC CONG NGHIEP,GENERAL
804040,KET CAU THEP 2,GENERAL
804044,KET CAU BE TONG 1,GENERAL
804045,KET CAU THEP,GENERAL
804046,THI NGHIEM CONG TRINH,OTHER_SPECIAL
804048,HU HONG&SUA CHUA C/TRINH,GENERAL
804049,BE TONG COT THEP,GENERAL
804051,BE TONG 1,GENERAL
804052,KIEN TRUC DAN DUNG,GENERAL
804055,KET CAU THEP 1,GENERAL
804056,KIEN TRUC CONG NGHIEP,GENERAL
804059,KET CAU GO,GENERAL
804060,KET CAU THEP 2,GENERAL
804061,KET CAU GACH DA,GENERAL
804062,QUI HOACH DO THI,GENERAL
804063,KET CAU THEP GO,GENERAL
804064,BE TONG 2,GENERAL
804065,BE TONG 2 - GACH DA,GENERAL
804070,NHA NHIEU TANG,GENERAL
804071,KET CAU BE TONG 1,GENERAL
804072,KIEN TRUC,GENERAL
804074,BE TONG 2 & GACH DA,GENERAL
804075,KET CAU THEP GO,GENERAL
804077,KIEN TRUC,GENERAL
804079,QUI HOACH DO THI,GENERAL
804080,KET CAU THEP 2,GENERAL
804081,THIET KE CONG TRINH,GENERAL
804084,BE TONG 1,GENERAL
804085,KIEN TRUC CONG NGHIEP,GENERAL
804086,KIEN TRUC DAN DUNG,GENERAL
804087,KET CAU THEP 1,GENERAL
804088,QUI HOACH DO THI,GENERAL
804101,KET CAU CONG TRINH 1,GENERAL
804102,KET CAU CONG TRINH 2,GENERAL
804103,KET CAU CONG TRINH,GENERAL
804104,TN CONG TRINH TL TNN,OTHER_SPECIAL
804105,KET CAU BETONG2- GACH DA,GENERAL
804701,KET CAU BE TONG 1,GENERAL
804703,KET CAU BE TONG 2,GENERAL
804705,K/CAU THEP & K/CAU H/HOP,GENERAL
804706,THIET KE KET CAU NHA,GENERAL
805001,DIA CHAT CONG TRINH,GENERAL
805002,CONG TRINH TREN DAT YEU,GENERAL
805003,CO HOC DAT NEN MONG,GENERAL
805004,CO HOC DAT B,GENERAL
805005,NEN MONG A,GENERAL
805007,NEN MONG B,GENERAL
805009,DIA CHAT CONG TRINH,GENERAL
805010,CO HOC DAT,GENERAL
805011,NEN MONG,GENERAL
805012,CONG TRINH TREN DAT YEU,GENERAL
805013,GIAI PHAP NEN MONG,GENERAL
805014,THUC TAP DIA CHAT CTRINH,OTHER_SPECIAL
805015,THUC TAP DIA CHAT,OTHER_SPECIAL
805016,THI NGHIEM CO HOC DAT,OTHER_SPECIAL
805018,THUY DIA CO HOC,GENERAL
805019,KINH TE & LUAT KHOANGSAN,GENERAL
805020,DIA KY THUAT 2,GENERAL
805021,ON DINH CONG TRINH,GENERAL
805022,CONG TRINH XAY DUNG,GENERAL
805023,DIA CHAT CONG TRINH KV,GENERAL
805024,KY THUAT THI CONG,GENERAL
805025,THUY DIA CHAT CAC MO DK,GENERAL
805026,VAT LIEU HOC,GENERAL
805027,DIA KY THUAT,GENERAL
805028,NEN MONG CONG TRINH,GENERAL
805030,CO HOC DAT,GENERAL
805031,NEN MONG,GENERAL
805032,CO HOC DAT,GENERAL
805033,CO HOC DAT,GENERAL
805034,CO HOC DAT& N/MONG (MTR),GENERAL
805035,CO HOC MOI TRUONG ROI,GENERAL
805051,CO HOC DAT,GENERAL
805052,NEN MONG,GENERAL
805054,CONG TRINH TREN DAT YEU,GENERAL
805055,CONG TRINH TREN DAT YEU,GENERAL
805056,THUC TAP DIA CHAT,OTHER_SPECIAL
805057,THI NGHIEM CO HOC DAT,OTHER_SPECIAL
805058,DIA CHAT CONG TRINH,GENERAL
805059,CO HOC DAT,GENERAL
805060,NEN MONG,GENERAL
805062,DIA CHAT CONG TRINH,GENERAL
805063,THUC TAP DIA CHAT,OTHER_SPECIAL
805064,TN CO HOC DAT,OTHER_SPECIAL
805701,DIA CHAT CONG TRINH,GENERAL
805702,THUY LUC & CO HOC DAT,GENERAL
805703,T/KE C/TRINH DIA K/THUAT,GENERAL
805704,THIET KE NEN MONG,GENERAL
805705,DAO SAU & CAI TAO DAT,GENERAL
805732,THUY LUC & CO HOC DAT(TN,OTHER_SPECIAL
805832,CO HOC DAT,GENERAL
806001,VE KY THUAT 1A,STUDIO
806002,VE KY THUAT 1B,STUDIO
806003,VE KY THUAT 2A,STUDIO
806004,VE KY THUAT 2B,STUDIO
806005,VE CO KHI,STUDIO
806006,VE KY THUAT,STUDIO
806007,VE KY THUAT,STUDIO
806008,HINH HOA VE KY THUAT,STUDIO
806009,VE KY THUAT,STUDIO
806010,VE KY THUAT,STUDIO
806011,VE KY THUAT XAY DUNG 1,STUDIO
806012,VE KY THUAT XAY DUNG 2,STUDIO
806013,HHOA VE KY THUAT 1 (CKT),STUDIO
806014,HHOA VE KY THUAT 2 (CKT),STUDIO
806015,VE BONG PHOI CANH,STUDIO
806025,HINH HOC HOA HINH,STUDIO
806034,VE KY THUAT,STUDIO
806051,HINH HOA - VE KY THUAT,STUDIO
806052,VE KY THUAT 1,STUDIO
806053,VE KY THUAT 2,STUDIO
806054,VE KY THUAT CO KHI,STUDIO
806055,VE KY THUAT XAY DUNG,STUDIO
806056,VE KY THUAT,STUDIO
806057,VE KY THUAT,STUDIO
806058,VE XAY DUNG,STUDIO
806701,BAI TAP VE KY THUAT,STUDIO
806702,VE KY THUAT,STUDIO
806703,HINH HOA,STUDIO
807001,LUAT XD&QUAN LY DU AN XD,GENERAL
807002,KY THUAT THI CONG,GENERAL
807003,KT & TO CHUC THI CONG,GENERAL
807007,KINH TE NGANH,GENERAL
807008,TIN HOC QUAN LY,GENERAL
807009,AN TOAN LAO DONG,GENERAL
807010,MAY XAY DUNG,GENERAL
807011,MXD & KY THUAT THI CONG,GENERAL
807012,KINH TE XAY DUNG,GENERAL
807013,TO CHUC THI CONG,GENERAL
807015,TIN HOC TRONG QUAN LY XD,GENERAL
807016,MXD & AN TOAN LAO DONG,GENERAL
807017,KY THUAT THI CONG,GENERAL
807018,QUAN LY DU AN XAY DUNG,GENERAL
807051,KY THUAT THI CONG,GENERAL
807052,TO CHUC THI CONG,GENERAL
807053,MAY XAY DUNG,GENERAL
807054,KINH TE XAY DUNG,GENERAL
807056,MAY & KY THUAT THI CONG,GENERAL
807057,KY THUAT THI CONG,GENERAL
807058,TO CHUC THI CONG,GENERAL
807061,KINH TE XAY DUNG,GENERAL
807062,TIN HOC UNG DUNG,COMPUTER_LAB
807063,MXD & KY THUAT THI CONG,GENERAL
807066,QUAN LY DU AN,GENERAL
807067,TH/HANH TIN HOC UNG DUNG,COMPUTER_LAB
807701,QUAN LY DU AN XAY DUNG 1,GENERAL
807702,KT & TO CHUC THI CONG,GENERAL
807703,QUAN LY DU AN XAY DUNG 2,GENERAL
807704,KINH TE XAY DUNG,GENERAL
807706,KT &TO CHUC THI CONG(THL,GENERAL
808001,CAP THOAT NUOC A,GENERAL
808002,THUY CONG 1,GENERAL
808003,THUY CONG 2,GENERAL
808004,THUY DIEN,GENERAL
808005,TN THUY LUC & CTT,PHYSICS_LAB
808006,PHUONG PHAP SO UNG DUNG,GENERAL
808007,KY THUAT TUOI TIEU,GENERAL
808008,TIN HOC UNG DUNG,GENERAL
808009,TRAM NANG LUONG NHO,GENERAL
808010,NHA MAY THUY DIEN,GENERAL
808011,NHA MAY THUY DIEN,GENERAL
808012,THUY VAN NGANH (HAI VAN),GENERAL
808013,MAY THUY LUC,GENERAL
808014,THUY DIEN TRAM BOM,GENERAL
808015,THUY VAN,GENERAL
808017,TRAM NANG LUONG NHO,GENERAL
808018,THUY CONG,GENERAL
808019,THUY CONG 2,GENERAL
